code;mouvt;mois;prod;poids;mod;immat;droit;cfakg;ori;lon_ori;lat_ori;dis_km_ori;dis_mn_ori;des;lon_des;lat_des;dis_km_des;dis_mn_des
1719;entrée;2014-12-01;riz paddy iguapé;21220;camion;iv;1000;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
1720;entrée;2014-12-01;mais grain;8360;voiture de transport;iv;0;2;marabadiassa;-5,4342;8,0925;82;75;mgb;-5,0248;7,6971;0;0
1721;entrée;2014-12-01;mais grain;8720;pick-up;iv;500;2;marabadiassa;-5,4342;8,0925;82;75;mgb;-5,0248;7,6971;0;0
1722;entrée;2014-12-01;mais grain;2160;voiture de transport;iv;0;2;bodokro;-5,4722;7,8747;81;66;mgb;-5,0248;7,6971;0;0
1723;entrée;2014-12-01;mais grain;1620;voiture de transport;iv;0;2;bodokro;-5,4722;7,8747;81;66;mgb;-5,0248;7,6971;0;0
1724;entrée;2014-12-01;wakrou;22540;camion;iv;1000;2;bouna;-2,9994;9,2684;457;382;mgb;-5,0248;7,6971;0;0
1725;entrée;2014-12-01;divers;2360;pick-up;iv;500;2;djebonoua;-5,0694;7,522;16;21;mgb;-5,0248;7,6971;0;0
1726;entrée;2014-12-01;mais grain;12020;pick-up;iv;500;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
1727;entrée;2014-12-01;kléglé;12600;camion;iv;1000;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
1728;entrée;2014-12-01;riz paddy bké 189;4740;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1729;entrée;2014-12-01;mais grain;5900;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1730;entrée;2014-12-01;mais grain;9680;pick-up;iv;500;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
1731;entrée;2014-12-01;riz paddy iguapé;3620;voiture de transport;iv;0;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1732;entrée;2014-12-01;mais grain;220;voiture de transport;iv;0;2;bodokro;-5,4722;7,8747;81;66;mgb;-5,0248;7,6971;0;0
1733;entrée;2014-12-01;banane plantain;300;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1734;entrée;2014-12-01;mais grain;1060;pick-up;iv;500;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
1735;entrée;2014-12-01;arachide decortiquée;1340;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1736;entrée;2014-12-01;soja;3480;voiture de transport;iv;0;2;korhogo;-5,6316;9,4577;176;220;mgb;-5,0248;7,6971;0;0
1737;entrée;2014-12-01;arachide decortiquée;2740;voiture de transport;iv;0;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1738;entrée;2014-12-01;riz paddy iguapé;3200;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1739;entrée;2014-12-01;divers;3440;gros camion;iv;2000;2;daloa;-6,4478;6,8892;187;242;mgb;-5,0248;7,6971;0;0
1740;entrée;2014-12-01;mais grain;580;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1741;entrée;2014-12-01;riz paddy bké 189;2900;voiture de transport;iv;0;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1742;entrée;2014-12-01;assawa;7740;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1743;entrée;2014-12-01;riz paddy iguapé;1760;voiture de transport;iv;0;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1744;entrée;2014-12-01;arachide decortiquée;4440;pick-up;iv;500;2;bonguera;-4,2434;7,6673;136;124;mgb;-5,0248;7,6971;0;0
1745;entrée;2014-12-01;bété bété;6120;pick-up;iv;500;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1746;entrée;2014-12-01;riz paddy iguapé;1760;voiture de transport;iv;0;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1747;entrée;2014-12-01;mais grain;2780;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1748;entrée;2014-12-01;mais grain;1580;pick-up;iv;500;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
1749;entrée;2014-12-01;mais grain;7160;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1750;entrée;2014-12-01;mais grain;19280;camion;iv;1000;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1751;entrée;2014-12-01;arachide decortiquée;27040;gros camion;iv;2000;2;korhogo;-5,6316;9,4577;176;220;mgb;-5,0248;7,6971;0;0
1752;entrée;2014-12-01;kléglé;14680;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1753;entrée;2015-01-01;riz paddy bké 189;4200;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1754;entrée;2015-01-01;mais grain;1480;pick-up;iv;500;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1755;entrée;2015-01-01;riz paddy;1400;camion;iv;1000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1756;entrée;2015-01-01;kléglé;280;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1757;entrée;2015-01-01;florido;6860;camion;iv;1000;2;brobo;-4,8267;7,6407;25;25;mgb;-5,0248;7,6971;0;0
1758;entrée;2015-01-01;assawa;6920;pick-up;iv;500;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1759;entrée;2015-01-01;kléglé;1620;camion;iv;1000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1760;entrée;2015-01-01;florido;9020;camion;iv;1000;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
1761;entrée;2015-01-01;mais grain;2060;camion;iv;1000;2;dianra;-6,2438;8,7628;282;218;mgb;-5,0248;7,6971;0;0
1762;entrée;2015-01-01;mais grain;4900;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1763;entrée;2015-01-01;riz paddy iguapé;6940;pick-up;iv;500;2;tiébissou;-5,2243;7,1593;48;66;mgb;-5,0248;7,6971;0;0
1764;entrée;2015-01-01;divers;2360;pick-up;iv;500;0;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1765;entrée;2015-01-01;kléglé;2180;pick-up;iv;500;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1766;entrée;2015-01-01;arachide decortiquée;580;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1767;entrée;2015-01-01;arachide decortiquée;30980;camion;iv;1000;2;korhogo;-5,6316;9,4577;176;220;mgb;-5,0248;7,6971;0;0
1768;entrée;2015-01-01;mais grain;23700;camion;iv;1000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1769;entrée;2015-01-01;assawa;300;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1770;entrée;2015-01-01;florido;10320;camion;iv;1000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1771;entrée;2015-01-01;mais grain;660;pick-up;iv;500;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1772;entrée;2015-01-01;kléglé;10000;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1773;entrée;2015-01-01;arachide decortiquée;4980;camion;iv;1000;2;korhogo;-5,6316;9,4577;176;220;mgb;-5,0248;7,6971;0;0
1774;sortie;2015-01-01;kléglé;11060;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;gagnoa;-5,944;6,127;205;241
1775;entrée;2015-01-01;oignons;8540;gros camion;ng;2000;2;niger;2,1323;13,5119;987;1324;mgb;-5,0248;7,6971;0;0
1776;entrée;2015-01-01;riz paddy bké 189;2580;camion;iv;1000;2;marandala;-5,919;8,448;200;164;mgb;-5,0248;7,6971;0;0
1777;entrée;2015-01-01;arachide decortiquée;3300;pick-up;iv;500;2;bonguera;-4,2434;7,6673;136;124;mgb;-5,0248;7,6971;0;0
1778;entrée;2015-01-01;mais grain;2060;pick-up;iv;500;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1779;entrée;2015-01-01;mais grain;1220;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1780;entrée;2015-01-01;mais grain;2360;pick-up;iv;500;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
1781;entrée;2015-01-01;arachide decortiquée;3600;camion;iv;1000;2;korhogo;-5,6316;9,4577;176;220;mgb;-5,0248;7,6971;0;0
1782;entrée;2015-01-01;riz paddy bké 189;840;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1783;entrée;2015-01-01;florido;16000;camion;iv;1000;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
1784;entrée;2015-01-01;riz paddy iguapé;21480;camion;iv;1000;2;dianra;-6,2438;8,7628;282;218;mgb;-5,0248;7,6971;0;0
1785;entrée;2015-01-01;mais grain;4960;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1786;entrée;2015-01-01;kléglé;20520;camion;iv;1000;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1787;entrée;2015-01-01;bété bété;4660;pick-up;iv;500;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1788;sortie;2015-01-01;kponan;10220;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;abidjan;-4,0208;5,3215;247;345
1789;entrée;2015-01-01;mais grain;2700;pick-up;iv;500;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
1790;entrée;2015-01-01;mais grain;1120;pick-up;iv;500;2;tiébissou;-5,2243;7,1593;48;66;mgb;-5,0248;7,6971;0;0
1791;entrée;2015-01-01;mais grain;6200;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1792;entrée;2015-01-01;mais grain;3760;camion;iv;1000;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
1793;entrée;2015-01-01;mais grain;7580;pick-up;iv;500;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1794;entrée;2015-01-01;mais grain;7140;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1795;sortie;2015-01-01;mais grain;120;gros camion;iv;2000;2;mgb;-5,0248;7,6971;0;0;agnibilékro;-3,2008;7,1264;273;261
1796;entrée;2015-01-01;mais grain;7460;pick-up;iv;500;2;mgb;-5,0248;7,6971;0;0;bouandougou;-5,6679;8,2146;116;106
1797;entrée;2015-01-01;attiéké sec;1320;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1798;entrée;2015-01-01;mil;44480;gros camion;iv;2000;2;mali;-7,473;11,4071;477;669;mgb;-5,0248;7,6971;0;0
1799;entrée;2015-01-01;riz paddy bké 189;22040;camion;iv;1000;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1800;entrée;2015-01-01;riz paddy bké 189;14680;camion;iv;1000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1801;entrée;2015-01-01;riz paddy iguapé;2120;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1802;sortie;2015-01-01;ail;56180;gros camion;md;2000;2;mgb;-5,0248;7,6971;0;0;mali;-7,473;11,4071;477;669
1803;entrée;2015-01-01;mais grain;6780;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1804;entrée;2015-01-01;kléglé;420;voiture de transport;iv;0;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1805;sortie;2015-01-01;mais grain;31200;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;agnibilékro;-3,2008;7,1264;273;261
1806;entrée;2015-01-01;assawa;840;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1807;entrée;2015-01-01;florido;9080;camion;iv;1000;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
1808;entrée;2015-01-01;mais grain;540;pick-up;iv;500;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1809;entrée;2015-01-01;arachide decortiquée;1380;voiture de transport;iv;0;2;djebonoua;-5,0694;7,522;16;21;mgb;-5,0248;7,6971;0;0
1810;entrée;2015-01-01;kléglé;900;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1811;entrée;2015-01-01;riz paddy iguapé;2520;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1812;entrée;2015-01-01;mais grain;2020;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1813;entrée;2015-01-01;kléglé;6480;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1814;entrée;2015-01-01;mais grain;560;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1815;entrée;2015-01-01;mais grain;4380;pick-up;iv;500;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
1816;entrée;2015-01-01;riz paddy bké 189;2320;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1817;entrée;2015-01-01;bété bété;8340;camion;iv;1000;2;marabadiassa;-5,4342;8,0925;82;75;mgb;-5,0248;7,6971;0;0
1818;entrée;2015-01-01;bété bété;5660;pick-up;iv;500;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1819;entrée;2015-01-01;mais grain;2320;voiture de transport;iv;0;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1820;entrée;2015-01-01;riz paddy iguapé;6940;pick-up;iv;500;2;tiébissou;-5,2243;7,1593;48;66;mgb;-5,0248;7,6971;0;0
1821;entrée;2015-01-01;mais grain;940;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1822;entrée;2015-01-01;mais grain;7100;pick-up;iv;500;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
1823;entrée;2015-01-01;mil;8520;gros camion;md;2000;2;mali;-7,473;11,4071;477;669;mgb;-5,0248;7,6971;0;0
1824;entrée;2015-01-01;florido;1440;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1825;entrée;2015-01-01;attiéké sec;980;pick-up;iv;500;2;kouassikro;-4,7085;7,0329;124;100;mgb;-5,0248;7,6971;0;0
1826;entrée;2015-01-01;riz paddy iguapé;20300;camion;iv;1000;2;dianra;-6,2438;8,7628;282;218;mgb;-5,0248;7,6971;0;0
1827;sortie;2015-01-01;assawa;480;moto 3 roues;iv;200;0;mgb;-5,0248;7,6971;0;0;bouaké;-5,028;7,6845;3;2
1828;sortie;2015-01-01;sorgho;7940;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;yamoussoukro;-5,2778;6,8194;77;109
1829;entrée;2015-01-01;mais grain;940;voiture de transport;iv;0;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1830;entrée;2015-01-01;attiéké sec;1320;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1831;entrée;2015-01-01;arachide decortiquée;2000;voiture de transport;iv;0;2;kouassikro;-4,7085;7,0329;124;100;mgb;-5,0248;7,6971;0;0
1832;entrée;2015-01-01;mais grain;26820;camion;iv;1000;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1833;entrée;2015-01-01;mais grain;4000;pick-up;iv;500;2;olam;-4,9672;7,7073;15;8;mgb;-5,0248;7,6971;0;0
1834;entrée;2015-01-01;mais grain;1580;voiture de transport;iv;0;2;brobo;-4,8267;7,6407;25;25;mgb;-5,0248;7,6971;0;0
1835;entrée;2015-01-01;arachide decortiquée;27300;camion;iv;1000;2;dianra;-6,2438;8,7628;282;218;mgb;-5,0248;7,6971;0;0
1836;entrée;2015-01-01;kléglé;5060;pick-up;iv;500;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1837;sortie;2015-01-01;kléglé;3020;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;abidjan;-4,0208;5,3215;247;345
1838;entrée;2015-01-01;florido;8240;camion;iv;1000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1839;entrée;2015-01-01;mais grain;33140;gros camion;iv;2000;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1840;entrée;2015-01-01;mais grain;39600;gros camion;iv;2000;2;ouangolo;-5,157;9,9687;193;271;mgb;-5,0248;7,6971;0;0
1841;entrée;2015-01-01;attiéké sec;13420;gros camion;iv;2000;2;tiébissou;-5,2243;7,1593;48;66;mgb;-5,0248;7,6971;0;0
1842;entrée;2015-01-01;florido;7880;camion;iv;1000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1843;entrée;2015-01-01;koudjan;14740;camion;iv;1000;2;brobo;-4,8267;7,6407;25;25;mgb;-5,0248;7,6971;0;0
1844;entrée;2015-01-01;koudjan;1440;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1845;entrée;2015-01-01;kléglé;6460;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1846;entrée;2015-01-01;mais grain;13260;camion;iv;1000;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1847;entrée;2015-01-01;mais grain;9880;camion;iv;1000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1848;entrée;2015-01-01;haricot sec;55220;gros camion;bf;2000;2;niger;2,1323;13,5119;987;1324;mgb;-5,0248;7,6971;0;0
1849;entrée;2015-01-01;arachide decortiquée;2200;pick-up;iv;500;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
1850;entrée;2015-01-01;bété bété;33200;gros camion;iv;2000;2;mgb;-5,0248;7,6971;0;0;san pédro;-6,6206;4,7419;412;473
1851;sortie;2015-01-01;mais grain;31060;gros camion;iv;2000;2;mgb;-5,0248;7,6971;0;0;agnibilékro;-3,2008;7,1264;273;261
1852;sortie;2015-01-01;mais grain;39920;gros camion;iv;2000;2;mgb;-5,0248;7,6971;0;0;agnibilékro;-3,2008;7,1264;273;261
1853;sortie;2015-01-01;arachide decortiquée;32240;gros camion;iv;2000;2;mgb;-5,0248;7,6971;0;0;san pédro;-6,6206;4,7419;412;473
1854;entrée;2015-01-01;piment sec;1720;voiture de transport;iv;0;2;boundiali;-6,4779;9,5238;266;317;mgb;-5,0248;7,6971;0;0
1855;sortie;2015-01-01;kléglé;31820;camion;md;1000;2;mgb;-5,0248;7,6971;0;0;mali;-7,473;11,4071;477;669
1856;sortie;2015-01-01;divers;30160;camion;iv;1000;0;mgb;-5,0248;7,6971;0;0;abidjan;-4,0208;5,3215;247;345
1857;entrée;2015-01-01;assawa;14320;camion;iv;1000;2;satama;-4,3595;7,9043;127;86;mgb;-5,0248;7,6971;0;0
1858;entrée;2015-01-01;mil;38860;gros camion;iv;2000;2;mali;-7,473;11,4071;477;669;mgb;-5,0248;7,6971;0;0
1859;entrée;2015-01-01;kléglé;6460;pick-up;iv;500;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1860;entrée;2015-01-01;bété bété;7980;camion;iv;1000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1861;sortie;2015-01-01;haricot sec;11180;gros camion;iv;2000;2;mgb;-5,0248;7,6971;0;0;danané;-8,1537;7,2624;400;492
1862;sortie;2015-01-01;divers;33220;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;san pédro;-6,6206;4,7419;412;473
1863;entrée;2015-01-01;arachide decortiquée;1620;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1864;entrée;2015-01-01;arachide decortiquée;680;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1865;entrée;2015-01-01;mais grain;1200;voiture de transport;iv;0;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1866;entrée;2015-01-01;riz blanchi importé;5760;pick-up;iv;500;2;katiola;-5,1018;8,1401;38;51;mgb;-5,0248;7,6971;0;0
1867;entrée;2015-01-01;attiéké sec;2320;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1868;entrée;2015-01-01;arachide decortiquée;2300;pick-up;iv;500;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1869;entrée;2015-01-01;riz paddy iguapé;1560;pick-up;iv;500;2;didiévi;-4,893;7,1256;87;75;mgb;-5,0248;7,6971;0;0
1870;entrée;2015-01-01;attiéké sec;1860;pick-up;iv;500;2;bouaké;-5,028;7,6845;3;2;mgb;-5,0248;7,6971;0;0
1871;entrée;2015-01-01;attiéké sec;2820;pick-up;iv;500;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1872;entrée;2015-01-01;mil;31780;gros camion;md;2000;2;mali;-7,473;11,4071;477;669;mgb;-5,0248;7,6971;0;0
1873;entrée;2015-01-01;arachide decortiquée;480;voiture de transport;iv;0;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1874;entrée;2015-01-01;mais grain;2680;pick-up;iv;500;2;béoumi;-5,5791;7,6714;60;64;mgb;-5,0248;7,6971;0;0
1875;entrée;2015-01-01;mais grain;6680;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1876;entrée;2015-01-01;riz paddy iguapé;6540;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1877;entrée;2015-01-01;mais grain;6560;pick-up;iv;500;2;botro;-5,3063;7,8447;48;44;mgb;-5,0248;7,6971;0;0
1878;entrée;2015-01-01;bété bété;7160;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1879;sortie;2015-01-01;mais grain;840;gros camion;iv;2000;2;katiola;-5,1018;8,1401;38;51;abidjan;-4,0208;5,3215;247;345
1880;entrée;2015-01-01;mais grain;500;voiture de transport;iv;0;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
1881;entrée;2015-01-01;arachide decortiquée;3980;pick-up;iv;500;2;bonguera;-4,2434;7,6673;136;124;mgb;-5,0248;7,6971;0;0
1882;sortie;2015-01-01;divers;33400;camion;iv;1000;2;mgb;-5,0248;7,6971;0;0;san pédro;-6,6206;4,7419;412;473
1883;sortie;2015-01-01;soja;32180;gros camion;iv;2000;0;mgb;-5,0248;7,6971;0;0;abidjan;-4,0208;5,3215;247;345
1884;entrée;2015-01-01;oignons;27060;camion;iv;1000;0;abidjan;-4,0208;5,3215;247;345;mgb;-5,0248;7,6971;0;0
1885;entrée;2015-01-01;arachide decortiquée;3600;pick-up;iv;500;2;korhogo;-5,6316;9,4577;176;220;mgb;-5,0248;7,6971;0;0
1886;entrée;2015-01-01;bété bété;13580;camion;iv;1000;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1887;entrée;2015-01-01;koudjan;19140;camion;iv;1000;2;bondoukou;-2,803;8,039;398;396;mgb;-5,0248;7,6971;0;0
1888;entrée;2015-01-01;wakrou;2400;camion;iv;1000;2;bouna;-2,9994;9,2684;457;382;mgb;-5,0248;7,6971;0;0
1889;entrée;2015-01-01;bété bété;6220;pick-up;iv;500;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1890;entrée;2015-01-01;arachide decortiquée;30420;camion;iv;1000;2;korhogo;-5,6316;9,4577;176;220;mgb;-5,0248;7,6971;0;0
1891;entrée;2015-01-01;assawa;6540;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1892;entrée;2015-01-01;mais grain;16880;gros camion;iv;2000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1893;entrée;2015-01-01;mais grain;5560;pick-up;iv;500;2;marabadiassa;-5,4342;8,0925;82;75;mgb;-5,0248;7,6971;0;0
1894;entrée;2015-01-01;arachide decortiquée;11820;camion;iv;1000;2;korhogo;-5,6316;9,4577;176;220;mgb;-5,0248;7,6971;0;0
1895;entrée;2015-01-01;mais grain;7480;pick-up;iv;500;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1896;entrée;2015-01-01;riz blanchi importé;5900;pick-up;iv;500;2;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
1897;entrée;2015-01-01;arachide decortiquée;1800;pick-up;iv;500;2;bonguera;-4,2434;7,6673;136;124;mgb;-5,0248;7,6971;0;0
1898;entrée;2015-01-01;assawa;5840;pick-up;iv;500;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1899;entrée;2015-01-01;riz paddy iguapé;6460;pick-up;iv;500;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1900;entrée;2015-01-01;arachide decortiquée;1500;voiture de transport;iv;0;2;marandala;-5,919;8,448;200;164;mgb;-5,0248;7,6971;0;0
1901;entrée;2015-01-01;arachide decortiquée;440;voiture de transport;iv;0;2;mankono;-6,1883;8,0556;179;156;mgb;-5,0248;7,6971;0;0
1902;entrée;2015-01-01;kléglé;440;camion;iv;1000;2;bouandougou;-5,6679;8,2146;116;106;mgb;-5,0248;7,6971;0;0
1903;entrée;2015-01-01;mais grain;1240;voiture de transport;iv;0;2;sakassou;-5,2914;7,4555;47;44;mgb;-5,0248;7,6971;0;0
1904;sortie;2015-01-01;divers;53200;gros camion;md;2000;2;mgb;-5,0248;7,6971;0;0;danané;-8,1537;7,2624;400;492
1905;entrée;2015-01-01;riz paddy iguapé;6940;pick-up;iv;500;2;tiéningboué;-5,7241;8,177;124;113;mgb;-5,0248;7,6971;0;0
1906;entrée;2015-01-01;mais grain;36740;gros camion;iv;2000;0;dabakala;-4,4272;8,3624;132;138;mgb;-5,0248;7,6971;0;0
